castrra01	0.13053615147907728937
wisede01	0.09863100031511501698
jeterde01	0.14252624093507982835
husonje01	0.07652461877538234340
izturce01	0.08189525194950107113
vidrojo01	0.13502590412957094714
torrean02	0.11570831689671054126
camermi01	0.13372628780047055724
mullira01	0.14076664874737175774
bumbral01	0.11402716895026689600
pencehu01	0.14353862926851207102
reuscri01	0.03548821438247633435
barmecl01	0.09623659739734276789
webstle01	0.10549503922852569831
larueja01	0.09676480300644873023
bellda01	0.11761480331364668193
bakerje03	0.11896025210051700101
cruzjo02	0.12420682525823760500
ripkeca01	0.13263089949369384130
lindjo01	0.08288200534119897959
incavpe01	0.12714596729195451164
oswalro01	0.02618787704682562482
nortogr01	0.12290086070513685857
puntoni01	0.09003241883195432332
lacocpe01	0.11289943596301545931
pradoma01	0.13097292079459431997
mazzile01	0.10586584059331113123
hockide01	0.10563116765965514835
baineha01	0.15224461642232646765
fieldpr01	0.16544840646021022411
armasto02	0.01033753622053410604
bordimi01	0.11094604212890790067
lockhke01	0.09477185904261790575
sanchfr01	0.11966640441191256611
readyra01	0.10617875524566466760
kleskry01	0.15780735750747609770
knighra01	0.11304044607372511070
stairma01	0.14431855412800286594
valenfe01	0.05257332807395805010
falcope01	0.02895967921586099354
mearepa01	0.09442406380207657702
kubelja01	0.12267622978333689044
iorgga01	0.09765940274414850686
izturma01	0.09974296300059649143
myersbr01	0.02936988252046991812
fordybr01	0.08808575593072500029
palmede01	0.14523435958144916483
bowala01	0.09277066039743673029
aldremi01	0.12104768861525618282
cangejo01	0.10334040136520273151
desseel01	0.04481665912177455862
washiro01	0.10377404678241017109
bailobo01	0.08750680780491799922
riverju01	0.12181264096692550059
hodgero01	0.09565587189836824794
bautijo02	0.17987193136913658606
landrke01	0.11420550000000000000
custja01	0.13745703318544209720
abbotku01	0.11528727122466899675
rossda01	0.11451714721767376387
butlebr01	0.12780826409948560495
snydeco02	0.12136409458004101193
iviemi01	0.13180142077112201002
mosesjo01	0.10250053086781104549
hallme01	0.12469245966172398851
maddoga01	0.11450070102290102177
clarkja01	0.15262044058517046370
leiussc01	0.04982698961937716263
aurilri01	0.13469575146011800503
meyerda01	0.10023160159946277586
thomsjo01	0.05645161290322580645
scottlu01	0.11468915397797020440
wrighja01	0.03156887755102040816
johnske05	0.10913598487379568240
thomade01	0.09926421184402781396
balbost01	0.11362404613250086715
dennyjo01	0.03491509077402285967
diazei01	0.07725522505293354279
smilejo01	0.04947302982549986266
smoltjo01	0.04607709750566893424
jamesdi01	0.12677963672531301749
deshaji01	0.01379245637080127604
hartco01	0.14540572220150247749
jonesch05	0.09599060593696822538
lyonsst01	0.08131487889273356401
mathemi01	0.09702216213254891517
estalbo02	0.11311665406903502142
pennybr01	0.05120652276369120558
gullibi01	0.03328402366863905325
roystje01	0.10124998523871942939
davisra01	0.11496512120861756658
gallayo01	0.04681926278240190250
bonneba01	0.12582759502036704528
hernali01	0.06057660115320230640
mabryjo01	0.11476824457593688363
riosal01	0.12450450222261622826
vaughgr01	0.14294645363114673197
cirilje01	0.12725087783542984595
caldeiv01	0.12722783431952662722
montemi01	0.11741489374940372738
smithja05	0.06100000000000000000
bellge02	0.13519299198340296954
betemwi01	0.13481947828257310150
nevinph01	0.14795955231631240549
overbly01	0.11937212054133822841
wilkecu01	0.07248037676609105181
sciosmi01	0.10605091222879684418
hayesch01	0.11636842487958822973
berroge01	0.14341632231404958678
burroje01	0.13588410514305827259
cruzhe01	0.10621120532273114528
knoblch01	0.12269489926187499941
berrada01	0.09224419479497965186
martira03	0.08976414737001590869
stillku01	0.08257481762972356395
steinte01	0.13129480008031524967
lopesda01	0.12350933942204728271
samueju01	0.11383027916682900913
dempsry01	0.01926152951309269471
bandoch01	0.06862671324912657888
martivi01	0.15346957766969244050
crawfca02	0.13477318313168938609
grosske01	0.04653840702947845805
buckjo01	0.10517215073996846870
huntebr02	0.10611745790114456124
caseyse01	0.14189403538776205273
stantle01	0.10200673849770940165
baergca01	0.11038003358744345795
dwyerji01	0.13395519468507149705
milbola01	0.09440009579562919703
widgech01	0.08816513711618606724
garcida01	0.10669588353710131853
posadjo01	0.15393994817863130620
hillgl01	0.15331883773616013675
wockejo01	0.13535527086772185200
bakopa01	0.07620051729913914260
bochtbr01	0.12698070502853041955
castrju01	0.08802863360008042205
snydech02	0.09384752102837539008
whitefr01	0.11168521681927659710
galaran01	0.16655256276482766968
ruizca01	0.11985806190557506552
torreyo01	0.10775309635531898951
cedenro02	0.09590687753503309264
lynnfr01	0.14175579149165411611
maddugr01	0.03671393250126051213
scutama01	0.12469921860121360607
jacksro02	0.10202929255399043006
paganan01	0.12131145919860765001
goodwto01	0.10202025769155398785
polonlu01	0.12217325086566384914
ariasal01	0.10776347026555627931
benedbr01	0.06897776194222041130
gaettga01	0.12351629794927911667
lopezjo01	0.08877207420758883293
mcgwima01	0.22376500372283980595
picciro01	0.07200000000000000000
lansfca01	0.12530359168241965974
ortajo01	0.12482196056856407452
bradlsc01	0.06756452412053511103
teixema01	0.14885401590414684317
teufeti01	0.10974009954301064742
tulowtr01	0.17294938890432059796
wynegbu01	0.10899137324017894413
buhneja01	0.16064932897520613321
gibboja01	0.10163203097187611250
thompmi02	0.10563015666001824152
greenmi01	0.14082331893059681339
walketo04	0.13847414026292910676
amarari01	0.10040080410543270611
dejesda01	0.12105059825662673721
gallemi01	0.10271140081630920028
surhobj01	0.13979437759282640625
treanma01	0.07793353592785021076
duceyro01	0.12654415983645490160
oberkke01	0.10977105556806781188
tysonmi01	0.08240353603850622525
engleda01	0.08316625826093413529
weisswa01	0.10584372918364767792
mcgeewi01	0.12099930307377187908
youklke01	0.14215231769472400636
valenjo02	0.11789044123898319494
gloadro01	0.12212038035486716989
greerru01	0.14273213417598444336
essiaji01	0.10010131494353170528
greggto01	0.10113898500576701269
martiru01	0.12119592125606359293
suzukku01	0.09899842859637148617
mirabdo01	0.11302422178948945180
carroja01	0.10188054248670029075
santibe01	0.12116826628396857824
ruschgl01	0.04129583481666073336
brenlbo01	0.10575604410842108289
gutiefr01	0.11489055565828402367
heathmi02	0.10852645981612670149
loftoke01	0.13724274439755663653
chaveer01	0.13684642474723959246
johnscl01	0.13602483181744475148
ashbyal01	0.10985268000637741508
langery01	0.10283793982371452575
mondera01	0.13528304554666796408
lakerti01	0.09290307152726113296
gonzaju03	0.19080942218124782989
molitpa01	0.15675971450029423404
hatchmi01	0.10952389767659104243
hairsje01	0.12841160202242363402
liebemi01	0.13441574160105628637
sizemgr01	0.09949001678299323352
loaizes01	0.02669421487603305785
nadyxa01	0.12917654734339740327
smithbr01	0.03472180067743932790
sosasa01	0.18152040017919315034
willibe02	0.16759008057888970051
zuvelpa01	0.08644901955731917854
singlke01	0.14649459628731113950
ledeeri01	0.11756414353542731921
duncama01	0.11760458213086169230
knorrra01	0.09767875984092200308
